company_id,industry
157344,Higher Education
606385,Construction
15255865,Insurance
13651,Financial Services
69736805,Staffing & Recruiting
3210501,Biotechnology
789643,Computer Software
2029124,Architecture & Planning
9158,Oil & Energy
5442,Higher Education
30225,Oil & Energy
675562,Computer Software
78426215,Financial Services
54132,Machinery
10091,Utilities
362181,Real Estate
403409,Construction
3165,Higher Education
163578,Medical Device
1224492,Hospital & Health Care
2848937,Pharmaceuticals
1329750,Hospital & Health Care
1122744,Food Production
69502296,Renewables & Environment
6441846,Medical Device
25932,Hospital & Health Care
23793,Hospital & Health Care
1749533,Construction
3486320,Industrial Automation
2821604,Computer Software
165784,Design
348709,Food & Beverages
11536393,Construction
1472684,Defense & Space
71919,Apparel & Fashion
16163783,Telecommunications
93602182,Information Technology & Services
1663,Pharmaceuticals
5619,"Health, Wellness & Fitness"
1192815,Hospital & Health Care
2670805,Food & Beverages
74464,Hospital & Health Care
13030788,Mental Health Care
10225730,Hospitality
10226155,Hospitality
37210,Pharmaceuticals
1839577,E-learning
1321042,Construction
38897,Hospital & Health Care
2623,Hospital & Health Care
84659,Hospital & Health Care
